customer_id,customer_age,customer_income,home_ownership,employment_duration,loan_intent,loan_grade,loan_amnt,loan_int_rate,term_years,historical_default,cred_hist_length,Current_loan_status,loan_to_income
225.0,24,62050.0,RENT,8.0,MEDICAL,C,25000.0,15.33,10,Y,2,DEFAULT,0.40290088638195004
226.0,23,79416.0,RENT,7.0,VENTURE,C,25000.0,15.21,10,Y,2,DEFAULT,0.3147980255867835
227.0,21,14400.0,OWN,4.0,VENTURE,B,6250.0,14.72,1,N,2,DEFAULT,0.4340277777777778
228.0,24,79631.0,RENT,8.0,PERSONAL,C,25000.0,15.7,10,Y,2,DEFAULT,0.3139480855445744
229.0,24,79632.0,RENT,0.0,EDUCATION,B,25000.0,13.35,10,N,4,DEFAULT,0.3139441430580671
230.0,21,14400.0,MORTGAGE,0.0,MEDICAL,B,1500.0,11.71,1,Unknown,4,NO DEFAULT,0.10416666666666667
231.0,24,80000.0,RENT,6.0,EDUCATION,A,25000.0,6.62,10,N,2,DEFAULT,0.3125
232.0,26,80000.0,RENT,5.0,DEBTCONSOLIDATION,B,25000.0,13.61,10,N,4,DEFAULT,0.3125
233.0,22,185000.0,RENT,4.0,MEDICAL,A,25000.0,11.36,10,Unknown,2,NO DEFAULT,0.13513513513513514
234.0,26,185000.0,OWN,10.0,PERSONAL,A,5000.0,7.68,6,Unknown,2,NO DEFAULT,0.02702702702702703
235.0,24,184992.0,RENT,7.0,HOMEIMPROVEMENT,C,22000.0,14.46,10,Y,4,NO DEFAULT,0.11892406158104134
236.0,23,184000.0,OWN,5.0,EDUCATION,A,2500.0,11.83,3,Unknown,2,NO DEFAULT,0.01358695652173913
237.0,24,172000.0,MORTGAGE,6.0,DEBTCONSOLIDATION,B,20000.0,13.47,10,Y,4,DEFAULT,0.11627906976744186
238.0,24,183000.0,MORTGAGE,2.0,MEDICAL,A,20000.0,11.49,10,Unknown,3,NO DEFAULT,0.1092896174863388
239.0,22,183000.0,MORTGAGE,3.0,EDUCATION,A,1000.0,7.9,2,Unknown,2,NO DEFAULT,0.00546448087431694
240.0,25,182952.0,MORTGAGE,9.0,PERSONAL,A,15000.0,6.03,10,Unknown,3,NO DEFAULT,0.08198871835235472
241.0,23,74004.0,RENT,7.0,DEBTCONSOLIDATION,D,25000.0,16.35,10,N,4,DEFAULT,0.33781957732014484
242.0,26,74004.0,RENT,10.0,DEBTCONSOLIDATION,C,25000.0,14.11,10,Y,4,DEFAULT,0.33781957732014484
243.0,25,81000.0,RENT,5.0,DEBTCONSOLIDATION,A,25000.0,7.29,10,Y,3,DEFAULT,0.30864197530864196
244.0,23,81600.0,RENT,1.0,MEDICAL,A,25000.0,11.36,10,N,3,DEFAULT,0.30637254901960786
245.0,24,82000.0,RENT,8.0,VENTURE,A,25000.0,10.25,10,Unknown,2,NO DEFAULT,0.3048780487804878
246.0,24,83000.0,RENT,5.0,EDUCATION,A,25000.0,11.12,10,Unknown,3,NO DEFAULT,0.30120481927710846
247.0,24,83000.0,RENT,5.0,PERSONAL,C,25000.0,12.92,10,Y,3,NO DEFAULT,0.30120481927710846
248.0,24,180000.0,RENT,8.0,EDUCATION,D,18000.0,18.64,10,Y,4,NO DEFAULT,0.1
249.0,23,180000.0,MORTGAGE,8.0,PERSONAL,A,28000.0,7.51,10,Unknown,3,NO DEFAULT,0.15555555555555556
250.0,23,14400.0,OWN,2.0,HOMEIMPROVEMENT,D,4000.0,16.7,3,N,2,DEFAULT,0.2777777777777778
251.0,22,14400.0,OWN,0.0,PERSONAL,A,2100.0,11.14,2,Unknown,4,NO DEFAULT,0.14583333333333334
252.0,22,84500.0,RENT,6.0,PERSONAL,E,25000.0,18.3,10,Unknown,4,NO DEFAULT,0.2958579881656805
253.0,24,85000.0,RENT,5.0,MEDICAL,A,25000.0,10.62,10,Unknown,4,NO DEFAULT,0.29411764705882354
254.0,24,180000.0,MORTGAGE,7.0,VENTURE,A,14000.0,11.99,10,Unknown,2,NO DEFAULT,0.07777777777777778
255.0,26,180000.0,MORTGAGE,2.0,VENTURE,A,12000.0,9.63,10,Unknown,4,NO DEFAULT,0.06666666666666667
256.0,25,142800.0,MORTGAGE,9.0,MEDICAL,E,10000.0,18.25,5,N,4,DEFAULT,0.0700280112044818
257.0,23,14664.0,MORTGAGE,0.0,DEBTCONSOLIDATION,B,6000.0,11.71,3,N,4,DEFAULT,0.40916530278232405
258.0,24,87000.0,RENT,8.0,HOMEIMPROVEMENT,C,25000.0,14.84,10,Unknown,3,NO DEFAULT,0.28735632183908044
259.0,24,75000.0,RENT,0.0,VENTURE,D,25000.0,14.7,10,Y,3,DEFAULT,0.3333333333333333
260.0,23,76000.0,RENT,7.0,DEBTCONSOLIDATION,C,25000.0,16.02,10,N,4,DEFAULT,0.32894736842105265
261.0,23,66215.0,RENT,1.0,MEDICAL,C,25000.0,15.37,10,Y,2,DEFAULT,0.37755795514611495
262.0,25,90000.0,RENT,9.0,MEDICAL,A,25000.0,10.99,10,Unknown,4,NO DEFAULT,0.2777777777777778
263.0,21,15000.0,OWN,0.0,HOMEIMPROVEMENT,A,6200.0,7.9,1,N,2,DEFAULT,0.41333333333333333
264.0,26,180000.0,OWN,2.0,PERSONAL,A,25000.0,10.99,10,Unknown,4,NO DEFAULT,0.1388888888888889
265.0,24,180000.0,OWN,8.0,EDUCATION,A,21000.0,11.48,10,Unknown,3,NO DEFAULT,0.11666666666666667
266.0,25,180000.0,OWN,9.0,MEDICAL,B,20000.0,14.26,10,Y,4,NO DEFAULT,0.1111111111111111
267.0,26,180000.0,OWN,0.0,HOMEIMPROVEMENT,A,10000.0,8.0,6,Unknown,4,NO DEFAULT,0.05555555555555555
268.0,25,180000.0,MORTGAGE,3.0,VENTURE,A,9950.0,11.26,5,Unknown,2,NO DEFAULT,0.05527777777777778
269.0,23,15000.0,OWN,7.0,MEDICAL,A,4475.0,7.9,3,Y,4,DEFAULT,0.29833333333333334
270.0,23,78000.0,RENT,2.0,VENTURE,C,25000.0,16.32,10,Y,3,DEFAULT,0.32051282051282054
271.0,25,66300.0,RENT,3.0,MEDICAL,D,25000.0,17.93,10,Y,4,DEFAULT,0.3770739064856712
272.0,23,90000.0,RENT,0.0,DEBTCONSOLIDATION,A,25000.0,11.36,10,Y,3,NO DEFAULT,0.2777777777777778
273.0,24,79000.0,RENT,9.0,DEBTCONSOLIDATION,C,25000.0,14.96,10,Y,4,DEFAULT,0.31645569620253167
274.0,24,91800.0,RENT,4.0,PERSONAL,B,25000.0,13.43,10,Y,3,NO DEFAULT,0.27233115468409586
275.0,25,92000.0,RENT,6.0,HOMEIMPROVEMENT,A,25000.0,12.69,10,Unknown,3,NO DEFAULT,0.2717391304347826
276.0,24,92000.0,RENT,1.0,VENTURE,B,25000.0,12.73,10,Y,4,NO DEFAULT,0.2717391304347826
277.0,23,93600.0,RENT,3.0,VENTURE,C,25000.0,15.21,10,Unknown,4,NO DEFAULT,0.2670940170940171
278.0,23,15000.0,MORTGAGE,1.0,MEDICAL,B,1750.0,12.68,3,Y,3,NO DEFAULT,0.11666666666666667
279.0,23,70550.0,RENT,3.0,MEDICAL,E,25000.0,19.04,10,Y,4,DEFAULT,0.3543586109142452
280.0,25,83800.0,RENT,2.0,DEBTCONSOLIDATION,C,25000.0,15.95,10,Y,3,DEFAULT,0.29832935560859186
281.0,26,175000.0,MORTGAGE,3.0,VENTURE,A,2600.0,8.9,6,Unknown,4,NO DEFAULT,0.014857142857142857
282.0,25,175000.0,MORTGAGE,10.0,HOMEIMPROVEMENT,A,8000.0,7.9,5,Unknown,2,NO DEFAULT,0.045714285714285714
283.0,22,175000.0,MORTGAGE,6.0,EDUCATION,A,18000.0,7.9,10,Unknown,2,NO DEFAULT,0.10285714285714286
284.0,23,175000.0,MORTGAGE,8.0,PERSONAL,A,21000.0,11.99,10,Unknown,3,NO DEFAULT,0.12
285.0,23,15000.0,OWN,4.0,DEBTCONSOLIDATION,B,4000.0,13.98,3,N,4,DEFAULT,0.26666666666666666
286.0,23,15000.0,OWN,4.0,VENTURE,A,4600.0,10.99,3,N,2,DEFAULT,0.30666666666666664
287.0,22,88000.0,RENT,6.0,DEBTCONSOLIDATION,C,25000.0,15.58,10,Y,2,DEFAULT,0.2840909090909091
288.0,25,74800.0,RENT,2.0,MEDICAL,A,25000.0,10.99,10,N,2,DEFAULT,0.3342245989304813
289.0,25,88000.0,RENT,0.0,VENTURE,C,25000.0,14.96,10,N,4,DEFAULT,0.2840909090909091
290.0,25,15000.0,OWN,2.0,HOMEIMPROVEMENT,C,1750.0,15.31,5,Y,4,NO DEFAULT,0.11666666666666667
291.0,26,88000.0,RENT,2.0,VENTURE,C,25000.0,15.65,10,N,3,DEFAULT,0.2840909090909091
292.0,25,100000.0,RENT,1.0,VENTURE,A,25000.0,9.33,10,Unknown,4,NO DEFAULT,0.25
293.0,23,15000.0,MORTGAGE,0.0,PERSONAL,B,3600.0,13.47,3,N,4,DEFAULT,0.24
294.0,24,102400.0,RENT,8.0,PERSONAL,A,25000.0,10.36,10,Unknown,3,NO DEFAULT,0.244140625
295.0,24,92000.0,RENT,1.0,HOMEIMPROVEMENT,D,25000.0,16.77,10,Y,4,DEFAULT,0.2717391304347826
296.0,23,93000.0,RENT,0.0,DEBTCONSOLIDATION,C,25000.0,14.59,10,Y,2,DEFAULT,0.26881720430107525
297.0,22,175000.0,RENT,6.0,VENTURE,B,3500.0,11.91,2,Y,2,NO DEFAULT,0.02
298.0,23,175000.0,MORTGAGE,3.0,EDUCATION,A,7200.0,8.38,3,Unknown,3,NO DEFAULT,0.04114285714285714
299.0,25,174708.0,RENT,9.0,VENTURE,A,9000.0,10.59,5,Unknown,3,NO DEFAULT,0.051514527096641255
300.0,25,174000.0,MORTGAGE,2.0,DEBTCONSOLIDATION,B,8800.0,14.27,5,Unknown,3,NO DEFAULT,0.05057471264367816
301.0,26,174000.0,RENT,8.0,DEBTCONSOLIDATION,A,12000.0,12.53,10,Y,4,NO DEFAULT,0.06896551724137931
302.0,25,162000.0,MORTGAGE,5.0,DEBTCONSOLIDATION,D,25000.0,16.0,10,Y,3,DEFAULT,0.15432098765432098
303.0,26,173467.0,MORTGAGE,10.0,VENTURE,A,10000.0,11.71,6,Unknown,4,NO DEFAULT,0.05764785232926147
304.0,21,15000.0,OWN,0.0,HOMEIMPROVEMENT,B,3175.0,11.54,1,Y,3,DEFAULT,0.21166666666666667
305.0,25,96000.0,RENT,2.0,HOMEIMPROVEMENT,D,25000.0,15.68,10,Y,4,DEFAULT,0.2604166666666667
306.0,21,15120.0,MORTGAGE,0.0,EDUCATION,A,1500.0,10.59,1,Unknown,2,NO DEFAULT,0.0992063492063492
307.0,24,97908.0,RENT,8.0,HOMEIMPROVEMENT,C,25000.0,12.61,10,Y,2,DEFAULT,0.25534174939739346
308.0,26,110000.0,RENT,3.0,PERSONAL,B,25000.0,11.71,10,Y,2,NO DEFAULT,0.22727272727272727
309.0,23,15204.0,MORTGAGE,7.0,PERSONAL,A,2800.0,8.49,3,N,3,DEFAULT,0.1841620626151013
310.0,25,159600.0,RENT,0.0,PERSONAL,C,30000.0,17.27,10,Y,4,DEFAULT,0.18796992481203006
311.0,24,171500.0,RENT,6.0,DEBTCONSOLIDATION,A,18000.0,8.9,10,Y,4,NO DEFAULT,0.10495626822157435
312.0,25,170004.0,MORTGAGE,3.0,MEDICAL,A,10000.0,11.11,5,Unknown,4,NO DEFAULT,0.05882214536128562
313.0,24,158004.0,RENT,0.0,HOMEIMPROVEMENT,C,25000.0,14.59,10,Y,2,DEFAULT,0.15822384243436874
314.0,26,170000.0,RENT,0.0,VENTURE,A,13000.0,12.42,10,Unknown,3,NO DEFAULT,0.07647058823529412
315.0,24,83300.0,RENT,0.0,MEDICAL,C,25000.0,14.11,10,N,2,DEFAULT,0.30012004801920766
316.0,24,110000.0,RENT,7.0,HOMEIMPROVEMENT,C,25000.0,15.7,10,Y,2,NO DEFAULT,0.22727272727272727
317.0,22,15360.0,OWN,7.0,HOMEIMPROVEMENT,A,2500.0,12.53,2,N,3,DEFAULT,0.16276041666666666
318.0,25,134300.0,RENT,3.0,MEDICAL,C,5000.0,16.49,5,N,2,DEFAULT,0.03723008190618019
319.0,25,170000.0,MORTGAGE,2.0,EDUCATION,A,20000.0,7.49,10,Unknown,2,NO DEFAULT,0.11764705882352941
320.0,22,100580.0,RENT,6.0,DEBTCONSOLIDATION,C,25000.0,14.96,10,Y,2,DEFAULT,0.24855836150328098
321.0,25,113000.0,RENT,7.0,MEDICAL,B,25000.0,12.73,10,Y,4,NO DEFAULT,0.22123893805309736
322.0,24,120000.0,RENT,8.0,EDUCATION,A,25000.0,10.65,10,Unknown,4,NO DEFAULT,0.20833333333333334
324.0,23,120000.0,RENT,7.0,EDUCATION,A,25000.0,9.99,10,Unknown,2,NO DEFAULT,0.20833333333333334
325.0,24,91800.0,RENT,5.0,MEDICAL,C,25000.0,15.33,10,Y,2,DEFAULT,0.27233115468409586
326.0,21,15600.0,OWN,5.0,VENTURE,A,1000.0,7.29,1,Unknown,4,NO DEFAULT,0.0641025641025641
327.0,26,108000.0,RENT,2.0,PERSONAL,C,25000.0,15.05,10,N,3,DEFAULT,0.23148148148148148
328.0,26,129996.0,RENT,6.0,PERSONAL,A,25000.0,10.75,10,Unknown,3,NO DEFAULT,0.19231360964952768
329.0,23,130000.0,RENT,4.0,EDUCATION,C,25000.0,16.02,10,Y,2,NO DEFAULT,0.19230769230769232
330.0,23,130000.0,RENT,7.0,VENTURE,A,25000.0,11.49,10,Unknown,4,NO DEFAULT,0.19230769230769232
331.0,25,170000.0,OWN,4.0,EDUCATION,A,20000.0,12.53,10,Unknown,4,NO DEFAULT,0.11764705882352941
332.0,26,170000.0,MORTGAGE,0.0,VENTURE,B,12000.0,13.57,10,Y,2,NO DEFAULT,0.07058823529411765
333.0,22,169000.0,RENT,1.0,PERSONAL,A,14000.0,11.14,10,Unknown,3,NO DEFAULT,0.08284023668639054
334.0,26,168750.0,RENT,10.0,MEDICAL,B,24250.0,12.87,10,Y,3,NO DEFAULT,0.1437037037037037
335.0,23,168600.0,RENT,3.0,EDUCATION,A,20000.0,11.58,10,Y,3,NO DEFAULT,0.11862396204033215
336.0,24,168288.0,RENT,5.0,HOMEIMPROVEMENT,A,1800.0,11.12,4,Unknown,3,NO DEFAULT,0.01069594980034227
337.0,25,168000.0,MORTGAGE,2.0,PERSONAL,A,35000.0,10.65,10,Unknown,2,NO DEFAULT,0.20833333333333334
338.0,24,133300.0,RENT,6.0,DEBTCONSOLIDATION,A,25000.0,10.37,10,Y,2,NO DEFAULT,0.18754688672168043
339.0,24,15600.0,OWN,5.0,HOMEIMPROVEMENT,A,3300.0,6.39,4,N,4,DEFAULT,0.21153846153846154
340.0,24,134000.0,RENT,8.0,PERSONAL,C,25000.0,16.07,10,Y,3,NO DEFAULT,0.1865671641791045
341.0,25,134000.0,RENT,7.0,MEDICAL,A,25000.0,10.62,10,Unknown,2,NO DEFAULT,0.1865671641791045
342.0,25,15600.0,OWN,0.0,VENTURE,E,3200.0,18.09,5,N,2,DEFAULT,0.20512820512820512
343.0,25,135000.0,RENT,5.0,EDUCATION,A,25000.0,11.36,10,Unknown,4,NO DEFAULT,0.18518518518518517
344.0,26,135660.0,RENT,10.0,DEBTCONSOLIDATION,A,25000.0,12.53,10,Y,4,NO DEFAULT,0.1842842400117942
345.0,25,145000.0,RENT,0.0,EDUCATION,A,25000.0,9.99,10,Unknown,4,NO DEFAULT,0.1724137931034483
346.0,23,150000.0,RENT,4.0,EDUCATION,A,25000.0,10.36,10,Unknown,3,NO DEFAULT,0.16666666666666666
347.0,23,165000.0,MORTGAGE,3.0,EDUCATION,A,9600.0,5.99,3,Unknown,3,NO DEFAULT,0.05818181818181818
348.0,22,153000.0,MORTGAGE,5.0,DEBTCONSOLIDATION,C,24000.0,15.62,10,Y,2,DEFAULT,0.1568627450980392
349.0,24,165000.0,MORTGAGE,5.0,PERSONAL,A,20000.0,10.37,10,Unknown,4,NO DEFAULT,0.12121212121212122
350.0,25,165000.0,MORTGAGE,0.0,HOMEIMPROVEMENT,E,25000.0,19.74,10,Unknown,4,NO DEFAULT,0.15151515151515152
351.0,21,165000.0,MORTGAGE,5.0,EDUCATION,A,20000.0,6.91,10,Unknown,4,NO DEFAULT,0.12121212121212122
352.0,23,16000.0,OWN,7.0,MEDICAL,A,6000.0,7.9,3,N,2,DEFAULT,0.375
353.0,23,16000.0,MORTGAGE,3.0,DEBTCONSOLIDATION,B,2275.0,13.06,3,Y,4,NO DEFAULT,0.1421875
354.0,23,16000.0,OWN,7.0,PERSONAL,A,2000.0,6.39,3,Unknown,3,NO DEFAULT,0.125
355.0,23,148000.0,RENT,1.0,DEBTCONSOLIDATION,D,25000.0,14.93,10,N,3,DEFAULT,0.16891891891891891
356.0,23,16000.0,MORTGAGE,1.0,MEDICAL,B,5600.0,12.84,3,N,4,DEFAULT,0.35
357.0,24,16020.0,OWN,3.0,VENTURE,D,3625.0,17.14,4,Y,2,DEFAULT,0.2262796504369538
358.0,22,16094.0,MORTGAGE,2.0,VENTURE,A,5500.0,7.14,2,N,3,DEFAULT,0.3417422641978377
359.0,25,175000.0,RENT,2.0,PERSONAL,A,25000.0,8.9,10,Unknown,2,NO DEFAULT,0.14285714285714285
360.0,22,16200.0,OWN,6.0,PERSONAL,A,2000.0,12.42,2,Unknown,3,NO DEFAULT,0.12345679012345678
361.0,24,185000.0,RENT,7.0,HOMEIMPROVEMENT,B,25000.0,12.68,10,Y,2,NO DEFAULT,0.13513513513513514
362.0,25,162000.0,RENT,9.0,PERSONAL,B,25000.0,11.03,10,Unknown,2,NO DEFAULT,0.15432098765432098
363.0,26,161000.0,RENT,10.0,VENTURE,A,30000.0,7.9,10,Unknown,4,NO DEFAULT,0.18633540372670807
364.0,22,160000.0,MORTGAGE,0.0,MEDICAL,A,35000.0,10.65,10,Unknown,4,NO DEFAULT,0.21875
365.0,25,225000.0,RENT,5.0,VENTURE,A,25000.0,11.86,10,Y,4,NO DEFAULT,0.1111111111111111
366.0,25,16400.0,OWN,1.0,PERSONAL,A,5000.0,8.94,5,N,4,DEFAULT,0.3048780487804878
367.0,23,16500.0,OWN,6.0,VENTURE,A,4375.0,9.63,3,N,4,DEFAULT,0.26515151515151514
368.0,25,49500.0,RENT,6.0,PERSONAL,B,24750.0,14.22,10,N,3,DEFAULT,0.5
369.0,23,60000.0,RENT,4.0,DEBTCONSOLIDATION,A,24750.0,9.33,10,Y,3,DEFAULT,0.4125
370.0,24,84200.0,RENT,8.0,MEDICAL,B,24500.0,13.85,10,Unknown,4,NO DEFAULT,0.29097387173396677
371.0,22,16800.0,MORTGAGE,5.0,EDUCATION,A,2000.0,10.65,2,Unknown,2,NO DEFAULT,0.11904761904761904
372.0,24,92000.0,RENT,8.0,MEDICAL,A,24500.0,11.46,10,Unknown,4,NO DEFAULT,0.266304347826087
373.0,23,160000.0,MORTGAGE,5.0,PERSONAL,A,35000.0,7.66,10,Unknown,2,NO DEFAULT,0.21875
374.0,24,160000.0,MORTGAGE,9.0,VENTURE,D,12000.0,16.77,10,Unknown,4,NO DEFAULT,0.075
375.0,25,160000.0,MORTGAGE,1.0,PERSONAL,A,12000.0,9.63,10,Unknown,4,NO DEFAULT,0.075
376.0,26,160000.0,RENT,6.0,PERSONAL,B,25000.0,12.23,10,Y,4,NO DEFAULT,0.15625
377.0,25,125800.0,MORTGAGE,0.0,MEDICAL,C,10000.0,14.09,5,N,4,DEFAULT,0.0794912559618442
378.0,25,54000.0,RENT,2.0,PERSONAL,B,24250.0,13.98,10,N,4,DEFAULT,0.44907407407407407
379.0,23,62500.0,RENT,1.0,EDUCATION,A,24250.0,10.62,10,N,4,DEFAULT,0.388
380.0,24,16800.0,MORTGAGE,,DEBTCONSOLIDATION,A,3900.0,7.9,4,Y,3,DEFAULT,0.23214285714285715
381.0,25,68400.0,RENT,9.0,PERSONAL,D,24250.0,17.56,10,N,4,DEFAULT,0.35453216374269003
382.0,26,56045.0,RENT,1.0,MEDICAL,C,24250.0,14.96,10,N,2,DEFAULT,0.43268801855651706
383.0,22,74000.0,RENT,7.0,DEBTCONSOLIDATION,C,24250.0,15.65,10,Y,2,DEFAULT,0.3277027027027027
384.0,24,65453.0,RENT,9.0,MEDICAL,C,24250.0,15.7,10,N,2,DEFAULT,0.37049485890639083
385.0,24,89908.0,RENT,1.0,VENTURE,A,24250.0,12.53,10,Unknown,3,NO DEFAULT,0.269720158384126
386.0,26,78000.0,RENT,0.0,HOMEIMPROVEMENT,D,24250.0,17.56,10,Y,3,DEFAULT,0.3108974358974359
387.0,23,100000.0,RENT,0.0,PERSONAL,B,24250.0,12.87,10,Y,2,NO DEFAULT,0.2425
388.0,23,103000.0,RENT,6.0,PERSONAL,C,24250.0,15.7,10,Unknown,2,NO DEFAULT,0.2354368932038835
389.0,25,160000.0,MORTGAGE,2.0,EDUCATION,A,9000.0,7.9,5,Unknown,3,NO DEFAULT,0.05625
390.0,25,160000.0,OWN,5.0,VENTURE,A,15000.0,11.14,10,Unknown,4,NO DEFAULT,0.09375
391.0,24,160000.0,MORTGAGE,3.0,VENTURE,C,20000.0,16.0,10,Unknown,3,NO DEFAULT,0.125
392.0,23,160000.0,MORTGAGE,2.0,EDUCATION,C,25000.0,15.65,10,Y,2,NO DEFAULT,0.15625
393.0,26,160000.0,MORTGAGE,0.0,DEBTCONSOLIDATION,B,13750.0,11.71,10,Unknown,4,NO DEFAULT,0.0859375
394.0,21,160000.0,MORTGAGE,3.0,VENTURE,C,15250.0,15.31,10,Y,4,NO DEFAULT,0.0953125
395.0,25,160000.0,MORTGAGE,3.0,VENTURE,B,20000.0,13.47,10,Y,2,NO DEFAULT,0.125
396.0,22,16800.0,MORTGAGE,0.0,HOMEIMPROVEMENT,B,4750.0,13.85,2,Y,2,DEFAULT,0.28273809523809523
397.0,25,111996.0,RENT,9.0,PERSONAL,C,24250.0,14.11,10,Unknown,3,NO DEFAULT,0.21652559019964998
398.0,21,16800.0,MORTGAGE,0.0,VENTURE,A,6000.0,10.39,1,N,4,DEFAULT,0.35714285714285715
399.0,25,115200.0,RENT,0.0,HOMEIMPROVEMENT,A,24250.0,11.36,10,Unknown,2,NO DEFAULT,0.2105034722222222
400.0,23,144000.0,RENT,0.0,EDUCATION,A,24250.0,11.83,10,Unknown,3,NO DEFAULT,0.1684027777777778
401.0,23,287000.0,RENT,3.0,EDUCATION,A,24250.0,12.53,10,Unknown,3,NO DEFAULT,0.08449477351916376
402.0,22,108000.0,RENT,1.0,HOMEIMPROVEMENT,C,24150.0,14.96,10,Y,3,DEFAULT,0.22361111111111112
403.0,22,43000.0,RENT,7.0,DEBTCONSOLIDATION,B,24000.0,13.85,10,Y,3,DEFAULT,0.5581395348837209
404.0,23,47004.0,RENT,1.0,VENTURE,B,24000.0,11.58,10,N,4,DEFAULT,0.5105948429920858
405.0,24,48000.0,RENT,4.0,VENTURE,C,24000.0,16.29,10,Y,2,DEFAULT,0.5
406.0,26,48000.0,RENT,4.0,MEDICAL,B,24000.0,11.71,10,N,3,DEFAULT,0.5
407.0,21,44964.0,RENT,2.0,EDUCATION,C,24000.0,16.29,10,Y,2,DEFAULT,0.5337603416066187
408.0,25,52000.0,RENT,,PERSONAL,A,24000.0,10.74,10,N,2,DEFAULT,0.46153846153846156
409.0,22,17352.0,MORTGAGE,,EDUCATION,B,2250.0,15.27,2,Y,3,NO DEFAULT,0.12966804979253113
410.0,24,47000.0,RENT,3.0,PERSONAL,E,24000.0,17.8,10,N,2,DEFAULT,0.5106382978723404
411.0,22,17400.0,MORTGAGE,6.0,VENTURE,A,1000.0,11.36,2,Unknown,2,NO DEFAULT,0.05747126436781609
412.0,22,49000.0,RENT,2.0,MEDICAL,D,24000.0,17.56,10,N,4,DEFAULT,0.4897959183673469
413.0,26,60000.0,RENT,0.0,PERSONAL,A,24000.0,7.9,10,N,4,DEFAULT,0.4
414.0,25,60000.0,RENT,3.0,PERSONAL,A,24000.0,10.99,10,N,4,DEFAULT,0.4
415.0,22,60000.0,RENT,0.0,PERSONAL,A,24000.0,7.29,10,N,3,DEFAULT,0.4
416.0,21,60000.0,RENT,5.0,MEDICAL,A,24000.0,10.75,10,N,2,DEFAULT,0.4
417.0,26,62004.0,RENT,9.0,DEBTCONSOLIDATION,A,24000.0,7.9,10,Y,3,DEFAULT,0.38707180181923745
418.0,22,62400.0,RENT,3.0,EDUCATION,C,24000.0,14.84,10,N,2,DEFAULT,0.38461538461538464
419.0,26,65000.0,RENT,10.0,DEBTCONSOLIDATION,A,24000.0,7.9,10,Y,2,DEFAULT,0.36923076923076925
420.0,22,17760.0,MORTGAGE,6.0,EDUCATION,B,4975.0,11.71,2,Y,3,DEFAULT,0.2801238738738739
421.0,23,59000.0,RENT,5.0,DEBTCONSOLIDATION,D,24000.0,19.69,10,Y,2,DEFAULT,0.4067796610169492
422.0,23,66000.0,RENT,6.0,VENTURE,A,24000.0,7.9,10,N,4,DEFAULT,0.36363636363636365
423.0,24,60000.0,RENT,0.0,VENTURE,C,24000.0,14.96,10,N,4,DEFAULT,0.4
424.0,25,66143.0,RENT,9.0,EDUCATION,A,24000.0,6.99,10,Y,3,DEFAULT,0.36285018822853515
425.0,22,62250.0,RENT,3.0,PERSONAL,D,24000.0,16.45,10,Y,4,DEFAULT,0.3855421686746988
426.0,24,70000.0,RENT,8.0,EDUCATION,A,24000.0,10.99,10,N,4,DEFAULT,0.34285714285714286
427.0,23,74000.0,RENT,7.0,DEBTCONSOLIDATION,A,24000.0,10.99,10,Y,2,DEFAULT,0.32432432432432434
428.0,22,18000.0,OWN,3.0,PERSONAL,A,3000.0,7.9,2,N,4,DEFAULT,0.16666666666666666
429.0,22,75000.0,RENT,6.0,EDUCATION,A,24000.0,12.69,10,N,4,DEFAULT,0.32
430.0,24,75000.0,RENT,9.0,MEDICAL,A,24000.0,10.37,10,N,3,DEFAULT,0.32
431.0,24,75000.0,RENT,7.0,HOMEIMPROVEMENT,B,24000.0,11.71,10,N,3,DEFAULT,0.32
432.0,26,69000.0,RENT,0.0,DEBTCONSOLIDATION,E,24000.0,15.83,10,N,3,DEFAULT,0.34782608695652173
433.0,23,78000.0,RENT,4.0,PERSONAL,B,24000.0,13.92,10,N,3,DEFAULT,0.3076923076923077
434.0,22,18000.0,OWN,,VENTURE,A,2000.0,11.49,2,Unknown,3,NO DEFAULT,0.1111111111111111
435.0,24,80000.0,RENT,2.0,MEDICAL,A,24000.0,10.25,10,Unknown,2,NO DEFAULT,0.3
436.0,22,18000.0,OWN,1.0,HOMEIMPROVEMENT,A,3500.0,7.49,2,N,4,DEFAULT,0.19444444444444445
437.0,23,18000.0,OWN,3.0,EDUCATION,A,4000.0,5.99,3,N,2,DEFAULT,0.2222222222222222
438.0,23,74700.0,RENT,6.0,PERSONAL,C,24000.0,12.92,10,N,2,DEFAULT,0.321285140562249
439.0,26,88596.0,RENT,3.0,PERSONAL,A,24000.0,11.58,10,Unknown,3,NO DEFAULT,0.27089259108763375
440.0,25,95000.0,RENT,4.0,EDUCATION,A,24000.0,8.9,10,Unknown,2,NO DEFAULT,0.25263157894736843
441.0,22,83000.0,RENT,6.0,DEBTCONSOLIDATION,D,24000.0,19.69,10,N,3,DEFAULT,0.2891566265060241
442.0,25,95000.0,RENT,9.0,VENTURE,A,24000.0,6.54,10,Unknown,4,NO DEFAULT,0.25263157894736843
443.0,21,18000.0,OWN,3.0,HOMEIMPROVEMENT,C,4900.0,14.54,1,Y,4,DEFAULT,0.2722222222222222
444.0,21,18000.0,OWN,,EDUCATION,A,5000.0,11.11,1,N,2,DEFAULT,0.2777777777777778
